TF,target,importance,corr_sign,signed_importance,validated
ID2,CD2,0.0591321750639904,1.0,0.0591321750639904,False
TNFRSF4,PRDM13,0.0587968493288796,-1.0,-0.0587968493288796,False
TNFRSF14,CD40,0.0586927289367254,1.0,0.0586927289367254,False
TNFRSF25,CD247,0.0586594995876846,1.0,0.0586594995876846,False
SLA2,CD40,0.058335189384152,-1.0,-0.058335189384152,False
TNFRSF25,LCP2,0.0583289932577379,1.0,0.0583289932577379,False
TNFRSF18,TNFRSF9,0.0582295446707882,1.0,0.0582295446707882,False
TNFRSF14,FASLG,0.0581806679818625,-1.0,-0.0581806679818625,False
IL2RB,TNFRSF25,0.0576262416147623,1.0,0.0576262416147623,True
AKAP12,TNFRSF25,0.0575459172985002,1.0,0.0575459172985002,False
TNFRSF8,SLA2,0.0575055815942417,1.0,0.0575055815942417,False
AKAP12,TNFRSF8,0.0564883876105194,1.0,0.0564883876105194,False
TNFRSF9,VAV1,0.056393848291637,1.0,0.056393848291637,False
CD2,ABCB10,0.0562364139793695,-1.0,-0.0562364139793695,False
INPPL1,TNFRSF25,0.0562038897590023,-1.0,-0.0562038897590023,True
TNFRSF14,IL1R1,0.0561432727377046,-1.0,-0.0561432727377046,False
TNFRSF8,CCL4,0.0558632206157668,1.0,0.0558632206157668,False
CD226,TCF7,0.0558105659750436,1.0,0.0558105659750436,False
ICOS,EMP3,0.0557403745218227,-1.0,-0.0557403745218227,False
TNFRSF4,APOBEC3D,0.0552206663931616,-1.0,-0.0552206663931616,False
TNFRSF14,P2RY14,0.0550698345007376,1.0,0.0550698345007376,False
TNFRSF25,GATA3,0.0546643542681102,1.0,0.0546643542681102,False
TNFRSF8,NKG7,0.05437505847464,1.0,0.05437505847464,False
PAPOLG,CD226,0.0542492901934645,-1.0,-0.0542492901934645,True
EMP3,TNFRSF9,0.0541823730961599,-1.0,-0.0541823730961599,False
TNFRSF18,PRDM1,0.0538609898357483,1.0,0.0538609898357483,False
CD28,ZEB2,0.0537247226958814,-1.0,-0.0537247226958814,False
FOSL1,TNFRSF14,0.0537207261012075,-1.0,-0.0537207261012075,True
CD28,NKG7,0.0537146722090264,-1.0,-0.0537146722090264,False
CD226,GZMB,0.0536912085839334,-1.0,-0.0536912085839334,False
CD2,TNFRSF4,0.052919611629711,1.0,0.052919611629711,False
TNFRSF25,TBX21,0.0519127931404214,-1.0,-0.0519127931404214,False
TNFRSF25,TRIM21,0.0516762403956144,-1.0,-0.0516762403956144,False
EMP3,TNFRSF14,0.0516685113151134,1.0,0.0516685113151134,False
MGST3,CD27,0.0516246911299805,1.0,0.0516246911299805,False
GATA3,CD28,0.0515970941576016,-1.0,-0.0515970941576016,True
TNFRSF9,ALX4,0.051566256873147,-1.0,-0.051566256873147,False
TNFRSF8,MGST3,0.0515019004666337,-1.0,-0.0515019004666337,False
CD28,CCL4,0.0512546795335296,1.0,0.0512546795335296,True
PRKD2,TNFRSF14,0.0511182037202246,1.0,0.0511182037202246,False
CD28,APOBEC3D,0.0509023562646164,1.0,0.0509023562646164,False
TNFRSF25,TAGAP,0.0506217294026577,1.0,0.0506217294026577,False
APOL2,CD40,0.0503688782022672,1.0,0.0503688782022672,False
ZEB2,CD27,0.0499822822761995,-1.0,-0.0499822822761995,False
FOXD2,TNFRSF8,0.0498984290636205,1.0,0.0498984290636205,True
FOXO1,TNFRSF4,0.0495939185303996,-1.0,-0.0495939185303996,False
CD28,OTUD7B,0.049283574332483,1.0,0.049283574332483,False
JMJD1C,TNFRSF8,0.049196605269246,-1.0,-0.049196605269246,True
LHX6,CD226,0.0488546622724856,1.0,0.0488546622724856,False
TNFRSF18,IFNG,0.0486565011847751,1.0,0.0486565011847751,False
CNR2,TNFRSF8,0.0483663892107423,1.0,0.0483663892107423,True
NOTCH1,TNFRSF9,0.0481596087107563,1.0,0.0481596087107563,False
TNFRSF18,TRIM21,0.0478733568984533,-1.0,-0.0478733568984533,False
TNFRSF14,APOBEC3C,0.0476541455843579,1.0,0.0476541455843579,False
ITPKA,TNFRSF14,0.0470581021601188,1.0,0.0470581021601188,True
TNFRSF4,ZEB2,0.0467166078313142,1.0,0.0467166078313142,False
APOL2,CD28,0.0466954450773655,1.0,0.0466954450773655,False
CD40,PRDM13,0.046525003567108,1.0,0.046525003567108,False
CD2,SLA2,0.0465162852659392,1.0,0.0465162852659392,False
CD28,FOSL1,0.0464993835477064,1.0,0.0464993835477064,False
JMJD1C,CD27,0.0463531708330167,1.0,0.0463531708330167,False
IL9R,CD226,0.0462104454221656,1.0,0.0462104454221656,True
CBY1,TNFRSF14,0.0460063185793342,1.0,0.0460063185793342,False
MAP4K1,CD2,0.045908888376537,-1.0,-0.045908888376537,True
TNFRSF18,LTBR,0.045775708158936,1.0,0.045775708158936,False
TNFRSF14,GZMA,0.0456126910676229,1.0,0.0456126910676229,False
TNFRSF9,APOBEC3D,0.0454919981703264,-1.0,-0.0454919981703264,False
HELZ2,TNFRSF18,0.0454565005043206,1.0,0.0454565005043206,False
CD2,CCL5,0.0447797035640106,1.0,0.0447797035640106,False
TNFRSF14,GZMB,0.0442599259857076,-1.0,-0.0442599259857076,False
TNFRSF14,TRIM21,0.0440276019027131,1.0,0.0440276019027131,False
CD2,KLRG1,0.0439571077078134,-1.0,-0.0439571077078134,False
TNFRSF14,TNFRSF1A,0.0437801877034817,-1.0,-0.0437801877034817,False
LCP2,TNFRSF25,0.0435643170006402,1.0,0.0435643170006402,False
IKZF3,TNFRSF18,0.0432445317203886,-1.0,-0.0432445317203886,False
TNFRSF18,LAT,0.0430465856682673,-1.0,-0.0430465856682673,False
TNFRSF14,MAP4K1,0.0423979692557083,1.0,0.0423979692557083,False
CD226,LAT,0.0423332325201417,1.0,0.0423332325201417,False
DEF6,TNFRSF4,0.0422738404315351,-1.0,-0.0422738404315351,False
DEF6,TNFRSF9,0.0422069165021698,-1.0,-0.0422069165021698,False
PRDM1,TNFRSF8,0.0421855815195612,1.0,0.0421855815195612,False
CD226,TNFRSF12A,0.0416337220833502,-1.0,-0.0416337220833502,False
CD28,CD40,0.0415816704342432,-1.0,-0.0415816704342432,False
CD28,TNFRSF18,0.0411095789291274,-1.0,-0.0411095789291274,False
ID2,TNFRSF8,0.0405077905946326,1.0,0.0405077905946326,False
CD27,ARHGDIB,0.0402535035366444,1.0,0.0402535035366444,True
APOL2,CD226,0.0398440082723434,1.0,0.0398440082723434,False
TNFRSF4,TCF7,0.0397539502976078,-1.0,-0.0397539502976078,False
P2RY14,CD27,0.0396342711584685,1.0,0.0396342711584685,True
IL1R1,TNFRSF8,0.0396202925993777,1.0,0.0396202925993777,True
CD28,GZMB,0.039295222663152,-1.0,-0.039295222663152,True
CD2,GZMA,0.0390662308396186,1.0,0.0390662308396186,False
CD28,IRF4,0.0390608014792828,1.0,0.0390608014792828,False
TNFRSF8,TNFRSF1A,0.0389472905711793,-1.0,-0.0389472905711793,False
ITPKA,TNFRSF4,0.0386640210690382,1.0,0.0386640210690382,True
SLA2,CD27,0.0384624358363391,1.0,0.0384624358363391,False
GATA3,ICOS,0.0382656694402009,1.0,0.0382656694402009,False
TNFRSF8,ABCB10,0.0382043541525761,1.0,0.0382043541525761,False
ICOS,APOBEC3C,0.0378059642527418,-1.0,-0.0378059642527418,False
TNFRSF9,CEACAM1,0.0377726468475808,-1.0,-0.0377726468475808,False
TNFRSF18,CNR2,0.0377686835968559,1.0,0.0377686835968559,False
CD226,ID2,0.0377458147581313,1.0,0.0377458147581313,False
PRKD2,TNFRSF4,0.0376069509856033,-1.0,-0.0376069509856033,False
TNFRSF18,EOMES,0.0373521088153905,1.0,0.0373521088153905,False
CD226,OTUD7B,0.0371732173884434,-1.0,-0.0371732173884434,False
CD40,TNFRSF8,0.0370070517282597,1.0,0.0370070517282597,False
MAP4K1,ICOS,0.036950706708618,-1.0,-0.036950706708618,True
TNFRSF1A,CD226,0.0369350663431091,-1.0,-0.0369350663431091,True
GATA3,TNFRSF14,0.0361797790858102,-1.0,-0.0361797790858102,True
ABCB10,ICOS,0.0360083272809384,1.0,0.0360083272809384,True
TNFRSF8,EOMES,0.03579330337006,-1.0,-0.03579330337006,False
TNFRSF25,HELZ2,0.0354602857788103,-1.0,-0.0354602857788103,False
CEACAM1,TNFRSF4,0.0354171330323042,1.0,0.0354171330323042,False
CD226,GATA3,0.0353103352071645,1.0,0.0353103352071645,False
LCP2,TNFRSF9,0.0346604490716255,-1.0,-0.0346604490716255,False
TNFRSF4,APOBEC3C,0.0345319251684928,-1.0,-0.0345319251684928,False
IL2RG,CD28,0.0345274985665553,1.0,0.0345274985665553,False
P2RY14,ICOS,0.0344887693539492,1.0,0.0344887693539492,False
CD2,IL1R1,0.0343381776909916,-1.0,-0.0343381776909916,False
CNR2,CD28,0.0342125571816058,-1.0,-0.0342125571816058,True
ABCB10,TNFRSF4,0.0337728810055524,1.0,0.0337728810055524,True
TNFRSF14,FOXQ1,0.0334694012144389,-1.0,-0.0334694012144389,False
TRIM21,TNFRSF9,0.0332573495337259,-1.0,-0.0332573495337259,False
TNFRSF8,XCL1,0.0331467778986575,1.0,0.0331467778986575,False
IL1R1,CD28,0.0331409743062141,-1.0,-0.0331409743062141,True
TNFRSF9,GATA3,0.0331403881419104,1.0,0.0331403881419104,False
TNFRSF4,TNFRSF12A,0.0331243996925028,1.0,0.0331243996925028,False
TNFRSF4,GNLY,0.03280282989633,1.0,0.03280282989633,False
TNFRSF25,WT1,0.032751434802635,-1.0,-0.032751434802635,False
TNFRSF25,IKZF3,0.0326530822036558,-1.0,-0.0326530822036558,False
CD28,TRIM21,0.0326177803342511,1.0,0.0326177803342511,False
INPPL1,TNFRSF4,0.0325305190074723,1.0,0.0325305190074723,False
CEACAM1,CD28,0.0323964183617059,-1.0,-0.0323964183617059,False
ICOS,APOBEC3D,0.0317997481462562,-1.0,-0.0317997481462562,False
TNFRSF18,ABCB10,0.0315003162270463,1.0,0.0315003162270463,False
PLCG2,TNFRSF18,0.0311922560878447,-1.0,-0.0311922560878447,False
TNFRSF25,FOSL1,0.0311554424962041,-1.0,-0.0311554424962041,False
TNFRSF4,GZMK,0.0310864627156025,-1.0,-0.0310864627156025,False
TNFRSF14,NOTCH1,0.0310342541631931,-1.0,-0.0310342541631931,False
VAV1,TNFRSF18,0.0306347691000364,-1.0,-0.0306347691000364,False
PLCG2,TNFRSF8,0.0304136507480178,-1.0,-0.0304136507480178,False
CD27,ALX4,0.0302276580788957,-1.0,-0.0302276580788957,False
TRAF3IP2,TNFRSF8,0.0301503424310835,1.0,0.0301503424310835,True
CD27,FOXL2NB,0.0301372276960799,-1.0,-0.0301372276960799,False
ICOS,FOXL2NB,0.0301158887647213,-1.0,-0.0301158887647213,False
CD40,XCL1,0.0297975883134227,1.0,0.0297975883134227,False
TNFRSF14,TNFRSF8,0.029171390236282,-1.0,-0.029171390236282,False
LTBR,ICOS,0.0290144325017004,-1.0,-0.0290144325017004,True
CD226,TNFRSF1B,0.0280458260046334,1.0,0.0280458260046334,False
TNFRSF25,LAT,0.0278534833651949,1.0,0.0278534833651949,False
TNFRSF14,EMP3,0.0278453337842443,1.0,0.0278453337842443,False
CD226,FOSL1,0.027774246602725,1.0,0.027774246602725,False
CD28,TCF7,0.0276552480635488,1.0,0.0276552480635488,False
MAP4K1,CD27,0.0268199971695764,-1.0,-0.0268199971695764,True
INPPL1,TNFRSF8,0.0267120281716741,1.0,0.0267120281716741,False
APOBEC3D,CD27,0.0266079937320595,1.0,0.0266079937320595,True
LAT,TNFRSF18,0.0263941899297099,-1.0,-0.0263941899297099,False
TNFRSF14,RAC2,0.0260652399558742,1.0,0.0260652399558742,False
CD226,IFNG,0.0259329991100159,1.0,0.0259329991100159,False
CD226,BICDL2,0.025831305690856,1.0,0.025831305690856,False
IL9R,TNFRSF14,0.0257498423525039,1.0,0.0257498423525039,True
CD2,BICDL2,0.0257427465708802,-1.0,-0.0257427465708802,False
LTBR,CD27,0.0254551147056396,-1.0,-0.0254551147056396,True
CD40,KLRG1,0.0254445890693441,-1.0,-0.0254445890693441,False
TNFRSF18,MAP4K1,0.0250800659341163,-1.0,-0.0250800659341163,False
TAGAP,TNFRSF14,0.0250647254708521,-1.0,-0.0250647254708521,True
OTUD7B,CD27,0.0250411529463607,-1.0,-0.0250411529463607,False
ICOS,PRF1,0.0244050727442346,-1.0,-0.0244050727442346,False
TNFRSF25,CCL5,0.0241367767942089,1.0,0.0241367767942089,False
IL2,TNFRSF9,0.0240296669209726,1.0,0.0240296669209726,False
FOSL1,CD27,0.024012035135672,-1.0,-0.024012035135672,False
CD28,FASLG,0.0240007896752302,-1.0,-0.0240007896752302,False
TNFRSF25,GZMK,0.0239533116496799,-1.0,-0.0239533116496799,False
LAT2,CD2,0.0237415028889967,-1.0,-0.0237415028889967,True
TBX21,CD27,0.0236694886487368,-1.0,-0.0236694886487368,False
TNFRSF8,TNFRSF9,0.023617689675954,1.0,0.023617689675954,False
FOSL1,CD28,0.0234580822851123,1.0,0.0234580822851123,True
CEACAM1,CD27,0.0234308698876237,-1.0,-0.0234308698876237,False
PRKD2,CD28,0.0234218405737424,1.0,0.0234218405737424,False
TNFRSF18,FOXD2,0.0232172501736148,1.0,0.0232172501736148,False
CD2,IRF4,0.0230547113603206,1.0,0.0230547113603206,True
CD28,RAC2,0.0229884242458993,1.0,0.0229884242458993,False
TNFRSF18,PRDM13,0.0229199130809738,1.0,0.0229199130809738,False
NOTCH1,CD226,0.02270826275951,-1.0,-0.02270826275951,False
TNFRSF14,GATA3,0.0226050591257984,-1.0,-0.0226050591257984,False
CD2,AKAP12,0.0225862126162796,1.0,0.0225862126162796,False
PRDM1,CD27,0.0221056673852453,-1.0,-0.0221056673852453,True
LAT2,TNFRSF9,0.0220989202140778,-1.0,-0.0220989202140778,True
EMP3,TNFRSF4,0.0220755560938031,-1.0,-0.0220755560938031,False
FOXD2,CD2,0.0219570808073271,1.0,0.0219570808073271,True
PLCG2,TNFRSF4,0.0217746866706799,-1.0,-0.0217746866706799,False
RAC2,CD28,0.0216467292094911,1.0,0.0216467292094911,False
IL1R1,TNFRSF18,0.0215176986707505,1.0,0.0215176986707505,False
RELA,CD2,0.0211036905386765,-1.0,-0.0211036905386765,True
P2RY14,TNFRSF4,0.021017946230357,1.0,0.021017946230357,False
TNFRSF25,FOXQ1,0.0208420491407635,1.0,0.0208420491407635,False
TNFRSF18,RUNX3,0.0207473039920673,1.0,0.0207473039920673,False
APOL2,TNFRSF18,0.0203331215845658,1.0,0.0203331215845658,False
TRIM21,CD226,0.0201546871025127,1.0,0.0201546871025127,False
CD226,TNF,0.0200947726828285,-1.0,-0.0200947726828285,False
CD247,TNFRSF4,0.0200454370253304,-1.0,-0.0200454370253304,False
CD226,IL2,0.0199797696927735,-1.0,-0.0199797696927735,False
IL2,CD27,0.0197544290256338,-1.0,-0.0197544290256338,False
CD28,EMP1,0.0192928642890106,1.0,0.0192928642890106,False
APOL2,TNFRSF8,0.0191968155350435,1.0,0.0191968155350435,False
TRAF3IP2,CD27,0.0190876203515911,1.0,0.0190876203515911,True
CD27,TNFRSF9,0.0190094926774825,-1.0,-0.0190094926774825,False
CEACAM1,TNFRSF18,0.0189441251020111,1.0,0.0189441251020111,False
HELZ2,CD28,0.0186620208754312,-1.0,-0.0186620208754312,True
TNFRSF18,TCF7,0.0183404429726973,-1.0,-0.0183404429726973,False
TNFRSF14,IL2RB,0.0182692787591306,-1.0,-0.0182692787591306,False
TNFRSF4,CD2,0.0182477696688979,1.0,0.0182477696688979,False
PRDM13,TNFRSF18,0.0182281046775917,1.0,0.0182281046775917,False
P2RY14,TNFRSF8,0.0181951990996219,-1.0,-0.0181951990996219,False
FOSB,TNFRSF9,0.0181007360490776,1.0,0.0181007360490776,True
CD28,TNF,0.0180559716070522,1.0,0.0180559716070522,True
GRAP,CD28,0.0180498784053768,-1.0,-0.0180498784053768,True
ICOS,SLA2,0.0179957880086891,1.0,0.0179957880086891,False
CEACAM1,TNFRSF14,0.0179795313963507,1.0,0.0179795313963507,False
TNFRSF12A,TNFRSF18,0.0174947368618312,1.0,0.0174947368618312,False
LTBR,TNFRSF18,0.0174186135611746,1.0,0.0174186135611746,False
GRAP,TNFRSF4,0.0171752682316091,-1.0,-0.0171752682316091,True
TNFRSF25,TNFRSF4,0.0171178009294442,1.0,0.0171178009294442,False
TNFRSF8,TAGAP,0.0169693867432166,1.0,0.0169693867432166,False
APOBEC3D,CD28,0.0169665240825354,1.0,0.0169665240825354,True
CD2,BATF,0.0166311936739682,1.0,0.0166311936739682,True
CD28,TBX21,0.0163989180630133,-1.0,-0.0163989180630133,False
TNFRSF25,CD2,0.0163538063415595,1.0,0.0163538063415595,False
IKZF3,CD2,0.0160390977921402,-1.0,-0.0160390977921402,True
LHX6,TNFRSF8,0.0157772421196065,-1.0,-0.0157772421196065,False
TNFRSF4,PRKD2,0.0155498328465117,-1.0,-0.0155498328465117,False
CD2,FOXO1,0.0155202281891563,1.0,0.0155202281891563,False
ICOS,PRDM13,0.0154823589347979,-1.0,-0.0154823589347979,False
CD2,LTBR,0.0152651438441255,-1.0,-0.0152651438441255,False
IKZF3,ICOS,0.0151900674212695,-1.0,-0.0151900674212695,True
CD226,TBX21,0.0151507532004256,1.0,0.0151507532004256,False
TNFRSF25,IL2RG,0.0146717472988747,1.0,0.0146717472988747,False
APOBEC3C,TNFRSF4,0.0143083072392471,-1.0,-0.0143083072392471,True
NOTCH1,CD27,0.0142711631205588,-1.0,-0.0142711631205588,True
MAP4K1,TNFRSF4,0.0141722009827408,-1.0,-0.0141722009827408,True
TNFRSF14,TBX21,0.0137356943625937,-1.0,-0.0137356943625937,False
IL2RB,CD27,0.0136962886930155,-1.0,-0.0136962886930155,True
CD226,IRF4,0.0136691332365427,-1.0,-0.0136691332365427,False
TNFRSF18,CD28,0.0136187794335354,-1.0,-0.0136187794335354,False
CD226,TNFRSF9,0.0135872570752048,-1.0,-0.0135872570752048,False
TNFRSF4,XCL1,0.0134742260405486,1.0,0.0134742260405486,False
CD28,RUNX3,0.0134129490643455,-1.0,-0.0134129490643455,False
TNFRSF18,FOSL1,0.013318217810829,1.0,0.013318217810829,False
CD27,BATF,0.0132190069997591,-1.0,-0.0132190069997591,True
CD226,TNFRSF4,0.0130646921873493,-1.0,-0.0130646921873493,False
WT1,CD27,0.013030835809495,-1.0,-0.013030835809495,True
JMJD1C,TNFRSF18,0.0130017925872986,-1.0,-0.0130017925872986,False
TNFRSF25,GZMA,0.0129525554058832,1.0,0.0129525554058832,False
CD40,MGST3,0.0129485534251952,1.0,0.0129485534251952,False
FOSB,TNFRSF8,0.0126640571381999,1.0,0.0126640571381999,True
TAGAP,TNFRSF8,0.0121504958944685,1.0,0.0121504958944685,True
GRAP,CD2,0.0119605008909871,-1.0,-0.0119605008909871,True
RELA,CD27,0.011949089433235,-1.0,-0.011949089433235,False
CD226,IL2RB,0.0117824261018618,1.0,0.0117824261018618,False
RUNX3,TNFRSF8,0.011472531073572,1.0,0.011472531073572,False
APOBEC3D,TNFRSF8,0.0113872741044887,-1.0,-0.0113872741044887,True
NLRC3,CD2,0.0113658827688684,-1.0,-0.0113658827688684,False
FOXO1,CD2,0.0113425516797492,1.0,0.0113425516797492,False
TNFRSF25,CD27,0.0113369462230263,-1.0,-0.0113369462230263,False
TNFRSF8,IL2,0.0112782508855789,1.0,0.0112782508855789,False
TNFRSF18,RAC2,0.0112480803335745,-1.0,-0.0112480803335745,False
CD28,IL2RG,0.0111406844792905,1.0,0.0111406844792905,False
TNFRSF18,BATF,0.0109441002162731,1.0,0.0109441002162731,False
CD40,FOXQ1,0.010847658909838,1.0,0.010847658909838,False
ICOS,ITPKA,0.0108151176028688,1.0,0.0108151176028688,False
PRKD2,CD2,0.0108100864272386,-1.0,-0.0108100864272386,False
APOBEC3C,TNFRSF9,0.0101416110140962,-1.0,-0.0101416110140962,False
PIK3AP1,TNFRSF18,0.0100414789587896,1.0,0.0100414789587896,False
FOXO1,TNFRSF8,0.0099680942065203,-1.0,-0.0099680942065203,False
ID2,TNFRSF9,0.0098638329844972,1.0,0.0098638329844972,False
TNFRSF25,RUNX3,0.0098317816805986,-1.0,-0.0098317816805986,False
TRIM21,ICOS,0.0098038760961048,-1.0,-0.0098038760961048,True
JMJD1C,CD2,0.0095878010122956,1.0,0.0095878010122956,False
CD27,FOXD2,0.0094892101683369,-1.0,-0.0094892101683369,False
CD226,TNFRSF8,0.0093625769469515,-1.0,-0.0093625769469515,False
FOXO1,CD226,0.0093349345426897,1.0,0.0093349345426897,False
TNFRSF1B,ICOS,0.0091191158366246,1.0,0.0091191158366246,False
TNFRSF9,ITPKA,0.009041041713311,-1.0,-0.009041041713311,False
CNR2,TNFRSF4,0.0088737418938942,1.0,0.0088737418938942,False
SLA2,TNFRSF4,0.0087858493273435,-1.0,-0.0087858493273435,True
CD28,EMP3,0.0086242315303881,1.0,0.0086242315303881,True
TNFRSF4,DEPDC7,0.0085197890242144,-1.0,-0.0085197890242144,False
TNFRSF25,ZEB2,0.0082646945947408,1.0,0.0082646945947408,False
MUC1,TNFRSF8,0.0082514914529574,-1.0,-0.0082514914529574,True
TNFRSF18,GZMA,0.0081873094310151,-1.0,-0.0081873094310151,False
CD226,TNFRSF1A,0.0080462647263031,-1.0,-0.0080462647263031,False
MAP4K1,TNFRSF9,0.0079902742213613,-1.0,-0.0079902742213613,True
TNFRSF25,NKG7,0.0078342121180694,-1.0,-0.0078342121180694,False
CD28,TNFRSF12A,0.0078166385587849,-1.0,-0.0078166385587849,False
TNFRSF14,MGST3,0.0074216653517702,-1.0,-0.0074216653517702,False
LAT2,CD27,0.0073561672002545,-1.0,-0.0073561672002545,False
APOBEC3D,CD2,0.007263915025423,1.0,0.007263915025423,True
ITPKA,TNFRSF9,0.0072630465211577,-1.0,-0.0072630465211577,True
TNFRSF18,CD226,0.0072611851786679,-1.0,-0.0072611851786679,False
OTUD7A,TNFRSF4,0.0072363915968418,1.0,0.0072363915968418,False
TNFRSF25,TNFRSF1B,0.0071617924889878,-1.0,-0.0071617924889878,False
TNFRSF14,CCL4,0.0069393480654971,-1.0,-0.0069393480654971,False
TNFRSF18,OTUD7B,0.0067484616278785,1.0,0.0067484616278785,False
CD28,IL2RB,0.0064316652131107,-1.0,-0.0064316652131107,True
EMP3,CD27,0.006260135236474,1.0,0.006260135236474,False
PRDM1,TNFRSF9,0.0061105773640508,1.0,0.0061105773640508,True
TNFRSF1A,ICOS,0.0059062135095321,-1.0,-0.0059062135095321,True
TNFRSF14,BATF,0.0058492871588984,-1.0,-0.0058492871588984,False
TNFRSF8,PRDM1,0.0057716034819362,1.0,0.0057716034819362,False
FOXO1,ICOS,0.0057094704553378,-1.0,-0.0057094704553378,False
TNFRSF25,BATF,0.0056956360420606,-1.0,-0.0056956360420606,False
FOXO1,CD27,0.0056804597598309,1.0,0.0056804597598309,False
TNFRSF18,CCL5,0.0056108365869237,-1.0,-0.0056108365869237,False
TNFRSF1A,CD28,0.0053012625153221,-1.0,-0.0053012625153221,True
APOL2,ICOS,0.0052937465101035,1.0,0.0052937465101035,False
TNFRSF25,IFNG,0.005007717128949,1.0,0.005007717128949,False
CNR2,TNFRSF9,0.0049066803198328,1.0,0.0049066803198328,True
TNFRSF14,PRF1,0.0048522154222003,-1.0,-0.0048522154222003,False
TNFRSF14,TAGAP,0.0043225844463037,-1.0,-0.0043225844463037,False
PRDM13,TNFRSF9,0.0037893107753958,1.0,0.0037893107753958,True
FOSB,ICOS,0.0036920647997807,1.0,0.0036920647997807,True
TNFRSF25,ICOS,0.0035812698093485,1.0,0.0035812698093485,False
IKZF3,TNFRSF4,0.0032269145912389,-1.0,-0.0032269145912389,True
MAP4K1,CD28,0.0030940968874731,-1.0,-0.0030940968874731,True
FOXO1,TNFRSF9,0.0030460180194085,-1.0,-0.0030460180194085,False
TNFRSF18,NKG7,0.003036777615549,1.0,0.003036777615549,False
TNFRSF14,IRF4,0.0029384492625793,-1.0,-0.0029384492625793,False
TNFRSF25,TCF7,0.002726114088055,1.0,0.002726114088055,False
RELA,TNFRSF9,0.0025297060953581,1.0,0.0025297060953581,True
TNFRSF25,GZMB,0.0020579624381892,-1.0,-0.0020579624381892,False
TNFRSF25,ARHGDIB,0.001798198637325,1.0,0.001798198637325,False
CD40,IRF4,0.0016654603760931,1.0,0.0016654603760931,False
CD40,GZMB,0.0012762572361156,1.0,0.0012762572361156,False
TNFRSF25,TNFRSF8,0.0002906594871808,-1.0,-0.0002906594871808,False
SLA2,CD226,0.0002313605324901,1.0,0.0002313605324901,False
EOMES,TNFRSF4,3.711250936202591e-05,-1.0,-3.711250936202591e-05,True
TNFRSF14,PRKD2,9.91035638619622e-07,1.0,9.91035638619622e-07,False
EMP3,CD40,3.9260322740555244e-10,-1.0,-3.9260322740555244e-10,False
ICOS,CD40,1.2234333915108426e-10,-1.0,-1.2234333915108426e-10,False
